product_name,product_url,product_price,Product_img
Jean - Tortoise,https://www.glassesshop.com/eyeglasses/fp1718,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Hume - Brown/Crystal,https://www.glassesshop.com/eyeglasses/fz1298,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Darcy - Black,https://www.glassesshop.com/eyeglasses/sm0787,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Averies - Blue,https://www.glassesshop.com/eyeglasses/fp1829,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Arlene - Crystal/Tortoise,https://www.glassesshop.com/eyeglasses/fp1763,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Butler - Gray,https://www.glassesshop.com/eyeglasses/fp1843,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Terre - Golden,https://www.glassesshop.com/eyeglasses/rm0247,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Mandy - Black,https://www.glassesshop.com/eyeglasses/fz1090,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Averies - Mblack,https://www.glassesshop.com/eyeglasses/fp1830,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Arlene - Black,https://www.glassesshop.com/eyeglasses/fp1762,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Miami - Tortoise,https://www.glassesshop.com/eyeglasses/fz0981,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Lexingto - Clear Pattern,https://www.glassesshop.com/eyeglasses/fp1694,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Ezekiel - Blue,https://www.glassesshop.com/eyeglasses/fz1279,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Winchester - Black,https://www.glassesshop.com/eyeglasses/fp1774,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Owen - Black/Crystal,https://www.glassesshop.com/eyeglasses/fp1650,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Prince - Black/Red,https://www.glassesshop.com/eyeglasses/fp1437,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Cooksville - Red,https://www.glassesshop.com/eyeglasses/fp1566,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Arad - Mblack/Pink,https://www.glassesshop.com/eyeglasses/fp1864,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Vivian - Black,https://www.glassesshop.com/eyeglasses/fz1249,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Novia - Black/Crystal,https://www.glassesshop.com/eyeglasses/fp1697,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Angel  Wayframe - Black,https://www.glassesshop.com/eyeglasses/fp1646,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Trenton - Brown,https://www.glassesshop.com/eyeglasses/fp1232,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Celeste - Black,https://www.glassesshop.com/eyeglasses/fp1180,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Hume - Black,https://www.glassesshop.com/eyeglasses/fz1299,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Osmond - Black,https://www.glassesshop.com/eyeglasses/fp1734,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Brunswick - Black,https://www.glassesshop.com/eyeglasses/fm1017,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Omar - Gunmetal,https://www.glassesshop.com/eyeglasses/fm1271,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Heather - Brown,https://www.glassesshop.com/eyeglasses/fp1704,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Earl - Brown,https://www.glassesshop.com/eyeglasses/fp1663,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Arlene - Purple,https://www.glassesshop.com/eyeglasses/fp1764,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Darlene - Purple,https://www.glassesshop.com/eyeglasses/fp1181,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Mika - Multicolor,https://www.glassesshop.com/eyeglasses/sup0652,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Omar - Black,https://www.glassesshop.com/eyeglasses/fm1269,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Thomasville - Blue,https://www.glassesshop.com/eyeglasses/fp1565,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Watertown - Brown,https://www.glassesshop.com/eyeglasses/fp1804,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Rainbow - Multicolor,https://www.glassesshop.com/eyeglasses/fp1658,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Earl - Black/Blue,https://www.glassesshop.com/eyeglasses/fp1664,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Binghamton - Blue,https://www.glassesshop.com/eyeglasses/fp1811,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Miami - Crystal,https://www.glassesshop.com/eyeglasses/fz0983,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Oswald - Gray,https://www.glassesshop.com/eyeglasses/fp1740,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Broderick - Black,https://www.glassesshop.com/eyeglasses/sm0877,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
BowlingGreen - Black,https://www.glassesshop.com/eyeglasses/fp0917,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Utica - Green,https://www.glassesshop.com/eyeglasses/fp1801,$24.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202002/5e43690b02bb9.jpg",https://www.glassesshop.com/bestsellers?page=2
Terre - Golden,https://www.glassesshop.com/eyeglasses/rm0247,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Mandy - Black,https://www.glassesshop.com/eyeglasses/fz1090,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Averies - Mblack,https://www.glassesshop.com/eyeglasses/fp1830,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Haywood - Gunmetal,https://www.glassesshop.com/eyeglasses/fm1352,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Laurie - Petal Tortoise,https://www.glassesshop.com/eyeglasses/fz1386,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Dubois - Golden,https://www.glassesshop.com/eyeglasses/ft0326,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Arlene - Black,https://www.glassesshop.com/eyeglasses/fp1762,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Miami - Tortoise,https://www.glassesshop.com/eyeglasses/fz0981,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Fresno - Tortoise,https://www.glassesshop.com/eyeglasses/fp2038,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Lexingto - Clear Pattern,https://www.glassesshop.com/eyeglasses/fp1694,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Ezekiel - Blue,https://www.glassesshop.com/eyeglasses/fz1279,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Ezekiel - Burgundy,https://www.glassesshop.com/eyeglasses/fz1278,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Winchester - Black,https://www.glassesshop.com/eyeglasses/fp1774,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Owen - Black/Crystal,https://www.glassesshop.com/eyeglasses/fp1650,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Prince - Black/Red,https://www.glassesshop.com/eyeglasses/fp1437,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Cooksville - Red,https://www.glassesshop.com/eyeglasses/fp1566,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Arad - Mblack/Pink,https://www.glassesshop.com/eyeglasses/fp1864,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Vivian - Black,https://www.glassesshop.com/eyeglasses/fz1249,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Novia - Black/Crystal,https://www.glassesshop.com/eyeglasses/fp1697,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Angel  Wayframe - Black,https://www.glassesshop.com/eyeglasses/fp1646,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Trenton - Brown,https://www.glassesshop.com/eyeglasses/fp1232,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Celeste - Black,https://www.glassesshop.com/eyeglasses/fp1180,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Hume - Black,https://www.glassesshop.com/eyeglasses/fz1299,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Osmond - Black,https://www.glassesshop.com/eyeglasses/fp1734,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Brunswick - Black,https://www.glassesshop.com/eyeglasses/fm1017,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Omar - Gunmetal,https://www.glassesshop.com/eyeglasses/fm1271,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Heather - Brown,https://www.glassesshop.com/eyeglasses/fp1704,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Earl - Brown,https://www.glassesshop.com/eyeglasses/fp1663,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Arlene - Purple,https://www.glassesshop.com/eyeglasses/fp1764,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Darlene - Purple,https://www.glassesshop.com/eyeglasses/fp1181,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Mika - Multicolor,https://www.glassesshop.com/eyeglasses/sup0652,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Omar - Black,https://www.glassesshop.com/eyeglasses/fm1269,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Thomasville - Blue,https://www.glassesshop.com/eyeglasses/fp1565,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Watertown - Brown,https://www.glassesshop.com/eyeglasses/fp1804,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Rainbow - Multicolor,https://www.glassesshop.com/eyeglasses/fp1658,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Earl - Black/Blue,https://www.glassesshop.com/eyeglasses/fp1664,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Binghamton - Blue,https://www.glassesshop.com/eyeglasses/fp1811,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Miami - Crystal,https://www.glassesshop.com/eyeglasses/fz0983,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Oswald - Gray,https://www.glassesshop.com/eyeglasses/fp1740,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Broderick - Black,https://www.glassesshop.com/eyeglasses/sm0877,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
BowlingGreen - Black,https://www.glassesshop.com/eyeglasses/fp0917,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Utica - Green,https://www.glassesshop.com/eyeglasses/fp1801,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
GrandRapids - Matte Black,https://www.glassesshop.com/eyeglasses/sup0617,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Buffalo - Black,https://www.glassesshop.com/eyeglasses/fp1560,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Rochester - Black,https://www.glassesshop.com/eyeglasses/fm1383,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Binghamton - Brown,https://www.glassesshop.com/eyeglasses/fp1812,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Rupert - Gunmetal,https://www.glassesshop.com/eyeglasses/sm0853,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Enoch - Black,https://www.glassesshop.com/eyeglasses/fz1158,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Otis - Tortoise,https://www.glassesshop.com/eyeglasses/fp1743,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Lizzie - Black/Golden,https://www.glassesshop.com/eyeglasses/fp1934,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Annabel - Rose Gold,https://www.glassesshop.com/eyeglasses/ft0304,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Tacab - Black,https://www.glassesshop.com/eyeglasses/fp1833,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Winchester - MBlack,https://www.glassesshop.com/eyeglasses/fp1771,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Enoch - Purple,https://www.glassesshop.com/eyeglasses/fz1159,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Joyce - Red,https://www.glassesshop.com/eyeglasses/fp1503,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Rusa - Purple,https://www.glassesshop.com/eyeglasses/sup0677,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Tacab - Purple,https://www.glassesshop.com/eyeglasses/fp1834,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Sid - Gunmetal,https://www.glassesshop.com/eyeglasses/sup0509,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Bloor - Purple,https://www.glassesshop.com/eyeglasses/fp1920,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Whittier - Black/Blue,https://www.glassesshop.com/eyeglasses/fz1313,$32.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",https://www.glassesshop.com/bestsellers?page=3
Whit - Black,https://www.glassesshop.com/eyeglasses/ft0301,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Roy - Red,https://www.glassesshop.com/eyeglasses/fz1206,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Angel  Wayframe - Brown,https://www.glassesshop.com/eyeglasses/fp1647,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Valentina - Red,https://www.glassesshop.com/eyeglasses/fp1454,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Otis - Black,https://www.glassesshop.com/eyeglasses/fp1742,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Cowper - Black,https://www.glassesshop.com/eyeglasses/sm0833,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Zoe - Black/Purple,https://www.glassesshop.com/eyeglasses/fp1456,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Morehead - Tortoise,https://www.glassesshop.com/eyeglasses/fp1099,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Hoyle - Green,https://www.glassesshop.com/eyeglasses/sm0873,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Winchester - Blue,https://www.glassesshop.com/eyeglasses/fp1773,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Edwiin - Black,https://www.glassesshop.com/eyeglasses/fp1665,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Kelowna - Black,https://www.glassesshop.com/eyeglasses/fp1411,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Wood - Crystal/Tortoise,https://www.glassesshop.com/eyeglasses/fp1281,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Horace - Black,https://www.glassesshop.com/eyeglasses/fz0781,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Moore - Burgundy,https://www.glassesshop.com/eyeglasses/fz1300,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Watertown - Blue,https://www.glassesshop.com/eyeglasses/fp1806,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Oswald - Mblack,https://www.glassesshop.com/eyeglasses/fp1741,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Olga - Tortoise,https://www.glassesshop.com/eyeglasses/fp1721,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Agnes - Purple,https://www.glassesshop.com/eyeglasses/fp1615,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Jerry - Blue,https://www.glassesshop.com/eyeglasses/fp1595,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Laura - Tortoise,https://www.glassesshop.com/eyeglasses/fz1098,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
Alieen - Black,https://www.glassesshop.com/eyeglasses/fz1388,$59.95,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e8531f.jpg",https://www.glassesshop.com/bestsellers?page=4
